Order_Id,Name,Month,Category,Quantity,Platform,State,District,MRP,Discount_percent,Discount ,Amount,Profit,,
ORD000579,Mobile Charger,July,Electronics,5,Meesho,Tamil Nadu,Madurai,"? 15,405.00",24.16,24%,"? 58,415.76","? 19,903.26",,
ORD000580,Desk Lamp,December,Fashion,1,Amazon,Telangana,Pune,"? 19,684.00",16.42,16%,"? 16,451.89","? 6,609.89",,
ORD000581,Jeans,October,Fashion,4,Meesho,Kerala,Salem,"? 3,556.00",22.32,22%,"? 11,049.20","? 3,937.20",,
ORD000582,Mixer Grinder,December,Fashion,3,Amazon,Telangana,Hyderabad,"? 4,084.00",9.57,10%,"? 11,079.48","? 4,953.48",,
ORD000583,Wireless Mouse,July,Electronics,3,Meesho,Maharashtra,Chennai,"? 16,233.00",18.93,19%,"? 39,480.28","? 15,130.78",,
ORD000584,Mobile Charger,June,Electronics,3,Amazon,Karnataka,Kochi,"? 1,915.00",23.8,24%,"? 4,377.69","? 1,505.19",,
ORD000585,Running Shoes,December,Fashion,2,Meesho,Maharashtra,Bangalore,"? 6,254.00",9.26,9%,"? 11,349.76","? 5,095.76",,
ORD000586,USB Cable,May,Home,5,Flipkart,Karnataka,Bangalore,"? 7,343.00",27.43,27%,"? 26,644.08","? 8,286.58",,
ORD000587,Tablet Stand,November,Fashion,1,Amazon,Tamil Nadu,Pune,"? 2,223.00",29.65,30%,"? 1,563.88",? 452.38,,
ORD000588,Running Shoes,June,Home,5,Flipkart,Kerala,Kochi,"? 19,325.00",22.04,22%,"? 75,328.85","? 27,016.35",,
ORD000589,Laptop Bag,July,Fashion,2,Amazon,Tamil Nadu,Salem,"? 19,814.00",19.22,19%,"? 32,011.50","? 12,197.50",,
ORD000590,USB Cable,December,Fashion,5,Amazon,Kerala,Bangalore,"? 19,723.00",17.69,18%,"? 81,170.01","? 31,862.51",,
ORD000591,Office Chair,August,Fashion,1,Meesho,Tamil Nadu,Madurai,"? 17,920.00",17.69,18%,"? 14,749.95","? 5,789.95",,
ORD000592,Headphones,January,Computer,3,Flipkart,Maharashtra,Madurai,"? 1,440.00",12.75,13%,"? 3,769.20","? 1,609.20",,
ORD000593,Water Bottle,April,Computer,3,Flipkart,Kerala,Kochi,"? 10,196.00",6.14,6%,"? 28,709.90","? 13,415.90",,
ORD000594,Running Shoes,September,Electronics,4,Meesho,Maharashtra,Pune,"? 9,450.00",9.78,10%,"? 34,103.16","? 15,203.16",,
ORD000595,Desk Lamp,October,Computer,5,Meesho,Karnataka,Hyderabad,"? 2,507.00",5.91,6%,"? 11,794.18","? 5,526.68",,
ORD000596,Power Bank,January,Computer,1,Meesho,Karnataka,Salem,"? 13,202.00",10.41,10%,"? 11,827.67","? 5,226.67",,
ORD000597,Smart Watch,October,Computer,5,Amazon,Maharashtra,Warangal,"? 10,368.00",29.79,30%,"? 36,396.86","? 10,476.86",,
ORD000598,Bluetooth Speaker,March,Fashion,2,Meesho,Tamil Nadu,Pune,"? 5,799.00",13.53,14%,"? 10,028.79","? 4,229.79",,
ORD000599,Backpack,September,Fashion,4,Meesho,Tamil Nadu,Madurai,"? 9,778.00",20.1,20%,"? 31,250.49","? 11,694.49",,
ORD000600,Gaming Keyboard,June,Fashion,2,Meesho,Tamil Nadu,Hyderabad,"? 6,969.00",19.79,20%,"? 11,179.67","? 4,210.67",,
ORD000601,Smart Watch,January,Home,1,Amazon,Karnataka,Salem,"? 12,358.00",28.33,28%,"? 8,856.98","? 2,677.98",,
ORD000602,Desk Lamp,April,Fashion,2,Amazon,Telangana,Chennai,"? 18,753.00",15.11,15%,"? 31,838.84","? 13,085.84",,
ORD000603,Laptop Bag,October,Computer,5,Amazon,Maharashtra,Chennai,"? 1,940.00",10.93,11%,"? 8,639.79","? 3,789.79",,
ORD000604,Wireless Mouse,November,Electronics,2,Amazon,Tamil Nadu,Kochi,"? 10,137.00",24.3,24%,"? 15,347.42","? 5,210.42",,
ORD000605,Mixer Grinder,August,Fashion,2,Flipkart,Karnataka,Madurai,"? 15,443.00",15.01,15%,"? 26,250.01","? 10,807.01",,
ORD000606,Mobile Charger,March,Home,3,Flipkart,Karnataka,Salem,"? 3,281.00",21.29,21%,"? 7,747.43","? 2,825.93",,
ORD000607,Power Bank,May,Home,4,Amazon,Telangana,Warangal,"? 11,621.00",5.23,5%,"? 44,052.89","? 20,810.89",,
ORD000608,USB Cable,August,Electronics,3,Meesho,Kerala,Salem,"? 19,115.00",13.38,13%,"? 49,672.24","? 20,999.74",,
ORD000609,Mobile Charger,May,Fashion,2,Meesho,Kerala,Bangalore,"? 17,564.00",17.24,17%,"? 29,071.93","? 11,507.93",,
ORD000610,Gaming Keyboard,June,Computer,1,Flipkart,Karnataka,Warangal,"? 7,569.00",20.1,20%,"? 6,047.63","? 2,263.13",,
ORD000611,Mobile Charger,May,Electronics,5,Flipkart,Karnataka,Warangal,"? 15,234.00",21.66,22%,"? 59,671.58","? 21,586.58",,
ORD000612,Office Chair,January,Fashion,2,Flipkart,Karnataka,Madurai,"? 10,194.00",25.69,26%,"? 15,150.32","? 4,956.32",,
ORD000613,Water Bottle,September,Electronics,3,Flipkart,Maharashtra,Kochi,"? 11,570.00",10.51,11%,"? 31,061.98","? 13,706.98",,
ORD000614,Mixer Grinder,May,Computer,3,Meesho,Tamil Nadu,Madurai,"? 17,997.00",18.02,18%,"? 44,261.82","? 17,266.32",,
ORD000615,Sofa Cover,May,Home,5,Meesho,Tamil Nadu,Chennai,"? 17,835.00",12.19,12%,"? 78,304.57","? 33,717.07",,
ORD000616,Bluetooth Speaker,June,Electronics,2,Amazon,Tamil Nadu,Warangal,"? 2,332.00",13.32,13%,"? 4,042.76","? 1,710.76",,
ORD000617,Wireless Mouse,May,Electronics,1,Flipkart,Karnataka,Hyderabad,"? 17,378.00",5.93,6%,"? 16,347.48","? 7,658.48",,
ORD000618,Wireless Mouse,July,Home,1,Meesho,Tamil Nadu,Pune,"? 2,593.00",5.89,6%,"? 2,440.27","? 1,143.77",,
ORD000619,Office Chair,January,Fashion,4,Flipkart,Maharashtra,Pune,"? 18,374.00",26.03,26%,"? 54,364.99","? 17,616.99",,
ORD000620,Mixer Grinder,September,Electronics,4,Flipkart,Maharashtra,Salem,"? 7,209.00",11.03,11%,"? 25,655.39","? 11,237.39",,
ORD000621,T-shirt,May,Home,5,Meesho,Maharashtra,Warangal,"? 1,643.00",12.74,13%,"? 7,168.41","? 3,060.91",,
ORD000622,USB Cable,February,Computer,1,Meesho,Kerala,Madurai,"? 14,730.00",24.3,24%,"? 11,150.61","? 3,785.61",,
ORD000623,Laptop Bag,December,Fashion,5,Flipkart,Karnataka,Kochi,"? 8,728.00",16.7,17%,"? 36,352.12","? 14,532.12",,
ORD000624,Water Bottle,June,Electronics,1,Flipkart,Telangana,Warangal,"? 13,730.00",10.44,10%,"? 12,296.59","? 5,431.59",,
ORD000625,Mobile Charger,August,Home,3,Meesho,Maharashtra,Warangal,"? 13,005.00",21.81,22%,"? 30,505.83","? 10,998.33",,
ORD000626,Mobile Charger,February,Electronics,1,Amazon,Maharashtra,Bangalore,"? 4,122.00",13.73,14%,"? 3,556.05","? 1,495.05",,
ORD000627,Office Chair,March,Home,5,Flipkart,Karnataka,Pune,"? 9,417.00",5.08,5%,"? 44,693.08","? 21,150.58",,
ORD000628,Tablet Stand,January,Computer,2,Amazon,Tamil Nadu,Pune,"? 14,896.00",20.81,21%,"? 23,592.28","? 8,696.28",,
ORD000629,Smart Watch,August,Electronics,2,Meesho,Telangana,Hyderabad,? 548.00,12.26,12%,? 961.63,? 413.63,,
ORD000630,Laptop Bag,October,Fashion,1,Flipkart,Karnataka,Bangalore,"? 10,096.00",20.19,20%,"? 8,057.62","? 3,009.62",,
ORD000631,T-shirt,September,Home,3,Flipkart,Telangana,Chennai,"? 1,053.00",25.16,25%,"? 2,364.20",? 784.70,,
ORD000632,Sofa Cover,February,Fashion,1,Flipkart,Telangana,Kochi,"? 7,201.00",29.76,30%,"? 5,057.98","? 1,457.48",,
ORD000633,Backpack,July,Computer,5,Amazon,Karnataka,Bangalore,"? 19,981.00",17.53,18%,"? 82,391.65","? 32,439.15",,
ORD000634,Laptop Bag,October,Computer,2,Meesho,Karnataka,Kochi,"? 3,748.00",8.42,8%,"? 6,864.84","? 3,116.84",,
ORD000635,USB Cable,September,Home,5,Flipkart,Kerala,Kochi,"? 6,607.00",22.89,23%,"? 25,473.29","? 8,955.79",,
ORD000636,Tablet Stand,April,Home,1,Flipkart,Karnataka,Pune,"? 3,721.00",11.34,11%,"? 3,299.04","? 1,438.54",,
ORD000637,USB Cable,April,Electronics,5,Meesho,Kerala,Warangal,"? 4,635.00",6.49,6%,"? 21,670.94","? 10,083.44",,
ORD000638,Backpack,December,Fashion,1,Amazon,Tamil Nadu,Salem,"? 2,562.00",6.51,7%,"? 2,395.21","? 1,114.21",,
ORD000639,Wireless Mouse,September,Electronics,2,Meesho,Karnataka,Warangal,"? 16,245.00",28.73,29%,"? 23,155.62","? 6,910.62",,
ORD000640,T-shirt,May,Computer,3,Amazon,Kerala,Chennai,"? 10,139.00",25.81,26%,"? 22,566.37","? 7,357.87",,
ORD000641,Wireless Mouse,June,Home,3,Meesho,Karnataka,Warangal,"? 18,478.00",14.02,14%,"? 47,662.15","? 19,945.15",,
ORD000642,Office Chair,May,Home,5,Flipkart,Maharashtra,Bangalore,"? 7,329.00",25.64,26%,"? 27,249.22","? 8,926.72",,
ORD000643,Running Shoes,March,Fashion,4,Meesho,Telangana,Salem,"? 11,266.00",6.52,7%,"? 42,125.83","? 19,593.83",,
ORD000644,Jeans,October,Computer,1,Flipkart,Tamil Nadu,Salem,"? 9,053.00",25.49,25%,"? 6,745.39","? 2,218.89",,
ORD000645,Sofa Cover,January,Computer,3,Meesho,Telangana,Pune,"? 2,050.00",6.05,6%,"? 5,777.93","? 2,702.93",,
ORD000646,Running Shoes,September,Computer,3,Flipkart,Kerala,Hyderabad,"? 6,801.00",17.5,18%,"? 16,832.48","? 6,630.98",,
ORD000647,Running Shoes,September,Home,4,Flipkart,Tamil Nadu,Kochi,"? 6,148.00",10.13,10%,"? 22,100.83","? 9,804.83",,
ORD000648,Smart Watch,December,Electronics,5,Flipkart,Telangana,Hyderabad,"? 16,900.00",27.36,27%,"? 61,380.80","? 19,130.80",,
ORD000649,Running Shoes,February,Electronics,5,Flipkart,Kerala,Hyderabad,"? 2,752.00",9.61,10%,"? 12,437.66","? 5,557.66",,
ORD000650,T-shirt,May,Fashion,1,Flipkart,Tamil Nadu,Chennai,"? 10,647.00",15.99,16%,"? 8,944.54","? 3,621.04",,
ORD000651,Office Chair,March,Computer,2,Flipkart,Karnataka,Kochi,"? 16,681.00",25.68,26%,"? 24,794.64","? 8,113.64",,
ORD000652,Power Bank,December,Home,2,Meesho,Tamil Nadu,Chennai,"? 15,248.00",24.51,25%,"? 23,021.43","? 7,773.43",,
ORD000653,Smart Watch,April,Home,2,Amazon,Tamil Nadu,Kochi,"? 5,277.00",8.09,8%,"? 9,700.18","? 4,423.18",,
ORD000654,Tablet Stand,January,Home,3,Flipkart,Maharashtra,Kochi,"? 11,096.00",6.67,7%,"? 31,067.69","? 14,423.69",,
ORD000655,Office Chair,May,Computer,4,Flipkart,Tamil Nadu,Bangalore,"? 10,692.00",15.86,16%,"? 35,985.00","? 14,601.00",,
ORD000656,Jeans,July,Home,3,Flipkart,Maharashtra,Warangal,"? 11,850.00",24.95,25%,"? 26,680.28","? 8,905.28",,
ORD000657,LED Bulb,June,Computer,3,Flipkart,Tamil Nadu,Chennai,"? 11,756.00",13.85,14%,"? 30,383.38","? 12,749.38",,
ORD000658,Mixer Grinder,December,Electronics,3,Meesho,Maharashtra,Kochi,"? 17,775.00",26.86,27%,"? 39,001.91","? 12,339.41",,
ORD000659,Gaming Keyboard,January,Home,3,Amazon,Maharashtra,Chennai,"? 12,358.00",9.73,10%,"? 33,466.70","? 14,929.70",,
ORD000660,Backpack,April,Computer,2,Flipkart,Tamil Nadu,Pune,"? 5,419.00",13.16,13%,"? 9,411.72","? 3,992.72",,
ORD000661,USB Cable,May,Home,3,Amazon,Karnataka,Warangal,"? 1,497.00",12.48,12%,"? 3,930.52","? 1,685.02",,
ORD000662,Jeans,November,Computer,5,Amazon,Telangana,Chennai,"? 18,258.00",25.04,25%,"? 68,430.98","? 22,785.98",,
ORD000663,T-shirt,June,Electronics,1,Meesho,Karnataka,Kochi,? 307.00,29.23,29%,? 217.26,? 63.76,,
ORD000664,Mobile Charger,February,Electronics,3,Flipkart,Telangana,Warangal,"? 7,841.00",9.99,10%,"? 21,173.05","? 9,411.55",,
ORD000665,Headphones,August,Computer,4,Amazon,Tamil Nadu,Warangal,"? 12,501.00",20.79,21%,"? 39,608.17","? 14,606.17",,
ORD000666,Sofa Cover,March,Computer,1,Meesho,Maharashtra,Warangal,"? 3,896.00",15.08,15%,"? 3,308.48","? 1,360.48",,
ORD000667,Laptop Bag,September,Electronics,3,Amazon,Telangana,Kochi,"? 8,406.00",18.11,18%,"? 20,651.02","? 8,042.02",,
ORD000668,Gaming Keyboard,August,Electronics,1,Flipkart,Kerala,Warangal,"? 1,046.00",7.89,8%,? 963.47,? 440.47,,
ORD000669,Wireless Mouse,May,Home,4,Meesho,Karnataka,Kochi,"? 9,641.00",27.26,27%,"? 28,051.45","? 8,769.45",,
ORD000670,T-shirt,January,Home,3,Meesho,Kerala,Salem,"? 15,228.00",12.03,12%,"? 40,188.21","? 17,346.21",,
ORD000671,Laptop Bag,July,Electronics,1,Flipkart,Telangana,Salem,? 239.00,11.82,12%,? 210.75,? 91.25,,
ORD000672,Water Bottle,March,Fashion,3,Flipkart,Maharashtra,Pune,"? 4,308.00",10.5,11%,"? 11,566.98","? 5,104.98",,
ORD000673,Laptop Bag,December,Computer,5,Flipkart,Tamil Nadu,Warangal,"? 7,809.00",8.12,8%,"? 35,874.55","? 16,352.05",,
ORD000674,Headphones,October,Electronics,5,Flipkart,Kerala,Bangalore,"? 15,316.00",15.77,16%,"? 64,503.33","? 26,213.33",,
ORD000675,Wireless Mouse,February,Fashion,2,Meesho,Kerala,Madurai,"? 10,823.00",19.12,19%,"? 17,507.28","? 6,684.28",,
ORD000676,Water Bottle,May,Fashion,1,Meesho,Karnataka,Warangal,"? 11,490.00",8.5,9%,"? 10,513.35","? 4,768.35",,
ORD000677,USB Cable,June,Fashion,1,Amazon,Tamil Nadu,Hyderabad,"? 7,152.00",26.99,27%,"? 5,221.68","? 1,645.68",,
ORD000678,Desk Lamp,August,Home,5,Flipkart,Karnataka,Warangal,"? 1,597.00",21.56,22%,"? 6,263.43","? 2,270.93",,
ORD000679,Desk Lamp,August,Home,4,Meesho,Telangana,Salem,"? 13,853.00",8.36,8%,"? 50,779.56","? 23,073.56",,
ORD000680,Mobile Charger,April,Computer,3,Meesho,Karnataka,Madurai,"? 5,951.00",18.85,19%,"? 14,487.71","? 5,561.21",,
ORD000681,Office Chair,June,Fashion,5,Flipkart,Tamil Nadu,Pune,"? 6,713.00",14.8,15%,"? 28,597.38","? 11,814.88",,
ORD000682,Mixer Grinder,April,Computer,4,Meesho,Tamil Nadu,Kochi,"? 2,095.00",14.99,15%,"? 7,123.84","? 2,933.84",,
ORD000683,Bluetooth Speaker,November,Home,2,Amazon,Telangana,Chennai,"? 2,203.00",29.35,29%,"? 3,112.84",? 909.84,,
ORD000684,Wireless Mouse,June,Home,2,Meesho,Telangana,Bangalore,"? 12,379.00",19.84,20%,"? 19,846.01","? 7,467.01",,
ORD000685,Power Bank,July,Fashion,4,Flipkart,Telangana,Chennai,"? 9,448.00",26.14,26%,"? 27,913.17","? 9,017.17",,
ORD000686,Mobile Charger,December,Home,4,Meesho,Karnataka,Hyderabad,"? 17,282.00",23.74,24%,"? 52,717.01","? 18,153.01",,
ORD000687,Mobile Charger,October,Home,4,Flipkart,Kerala,Chennai,"? 7,974.00",7.61,8%,"? 29,468.71","? 13,520.71",,
ORD000688,Jeans,July,Electronics,4,Meesho,Kerala,Warangal,"? 7,799.00",15.49,15%,"? 26,363.74","? 10,765.74",,
ORD000689,LED Bulb,May,Computer,3,Amazon,Tamil Nadu,Warangal,"? 4,546.00",21.28,21%,"? 10,735.83","? 3,916.83",,
ORD000690,Jeans,August,Home,5,Meesho,Maharashtra,Pune,"? 3,554.00",19.73,20%,"? 14,263.98","? 5,378.98",,
ORD000691,T-shirt,March,Electronics,4,Meesho,Karnataka,Hyderabad,"? 9,744.00",7.78,8%,"? 35,943.67","? 16,455.67",,
ORD000692,Power Bank,December,Fashion,3,Meesho,Karnataka,Pune,"? 18,835.00",11.02,11%,"? 50,278.15","? 22,025.65",,
ORD000693,Bluetooth Speaker,April,Home,1,Meesho,Karnataka,Salem,"? 13,554.00",5.37,5%,"? 12,826.15","? 6,049.15",,
ORD000694,Smart Watch,January,Fashion,3,Meesho,Maharashtra,Madurai,"? 19,898.00",29.82,30%,"? 41,893.25","? 12,046.25",,
ORD000695,Power Bank,June,Fashion,4,Amazon,Karnataka,Chennai,"? 2,156.00",29.22,29%,"? 6,104.07","? 1,792.07",,
ORD000696,Mobile Charger,February,Computer,4,Amazon,Kerala,Madurai,"? 7,982.00",18.67,19%,"? 25,967.04","? 10,003.04",,
ORD000697,Tablet Stand,August,Home,5,Flipkart,Kerala,Salem,"? 19,955.00",12.17,12%,"? 87,632.38","? 37,744.88",,
ORD000698,Power Bank,November,Computer,2,Flipkart,Karnataka,Madurai,"? 8,200.00",28.65,29%,"? 11,701.40","? 3,501.40",,
ORD000699,Backpack,October,Electronics,3,Meesho,Tamil Nadu,Salem,"? 13,444.00",26.8,27%,"? 29,523.02","? 9,357.02",,
ORD000700,Mixer Grinder,August,Electronics,1,Amazon,Telangana,Salem,"? 8,107.00",25.71,26%,"? 6,022.69","? 1,969.19",,
ORD000701,Wireless Mouse,February,Electronics,4,Meesho,Kerala,Salem,"? 10,114.00",10.7,11%,"? 36,127.21","? 15,899.21",,
ORD000702,Backpack,February,Home,4,Amazon,Karnataka,Bangalore,"? 11,789.00",17.51,18%,"? 38,898.98","? 15,320.98",,
ORD000703,Wireless Mouse,March,Electronics,1,Flipkart,Tamil Nadu,Bangalore,"? 12,699.00",15.99,16%,"? 10,668.43","? 4,318.93",,
ORD000704,Mobile Charger,August,Computer,4,Flipkart,Kerala,Pune,"? 7,316.00",19.11,19%,"? 23,671.65","? 9,039.65",,
ORD000705,Backpack,October,Computer,4,Flipkart,Kerala,Kochi,"? 9,272.00",18.66,19%,"? 30,167.38","? 11,623.38",,
ORD000706,Smart Watch,April,Computer,4,Meesho,Maharashtra,Warangal,"? 6,941.00",16.5,17%,"? 23,182.94","? 9,300.94",,
ORD000707,LED Bulb,January,Electronics,2,Flipkart,Kerala,Bangalore,"? 2,124.00",7.82,8%,"? 3,915.81","? 1,791.81",,
ORD000708,Gaming Keyboard,January,Computer,2,Flipkart,Kerala,Hyderabad,"? 14,794.00",12.04,12%,"? 26,025.60","? 11,231.60",,
ORD000709,Sofa Cover,July,Home,1,Meesho,Telangana,Pune,"? 14,041.00",5.24,5%,"? 13,305.25","? 6,284.75",,
ORD000710,T-shirt,March,Electronics,3,Amazon,Maharashtra,Salem,"? 19,411.00",19.95,20%,"? 46,615.52","? 17,499.02",,
ORD000711,Jeans,December,Home,1,Meesho,Maharashtra,Madurai,"? 9,523.00",9.88,10%,"? 8,582.13","? 3,820.63",,
ORD000712,Gaming Keyboard,November,Fashion,4,Amazon,Telangana,Bangalore,"? 4,639.00",17.33,17%,"? 15,340.25","? 6,062.25",,
ORD000713,Laptop Bag,June,Fashion,2,Flipkart,Kerala,Hyderabad,"? 4,976.00",15.5,16%,"? 8,409.44","? 3,433.44",,
ORD000714,Sofa Cover,July,Computer,3,Amazon,Tamil Nadu,Bangalore,"? 11,934.00",21.45,21%,"? 28,122.47","? 10,221.47",,
ORD000715,USB Cable,March,Electronics,4,Meesho,Tamil Nadu,Hyderabad,"? 2,772.00",24.22,24%,"? 8,402.49","? 2,858.49",,
ORD000716,Tablet Stand,June,Computer,1,Amazon,Maharashtra,Madurai,"? 14,386.00",9.84,10%,"? 12,970.42","? 5,777.42",,
ORD000717,USB Cable,November,Electronics,5,Meesho,Kerala,Warangal,"? 6,394.00",29.48,29%,"? 22,545.24","? 6,560.24",,
ORD000718,Water Bottle,April,Fashion,5,Flipkart,Karnataka,Bangalore,"? 13,975.00",27,27%,"? 51,008.75","? 16,071.25",,
ORD000719,Mixer Grinder,August,Home,3,Meesho,Karnataka,Bangalore,"? 14,405.00",20.87,21%,"? 34,196.03","? 12,588.53",,
ORD000720,Sofa Cover,July,Electronics,4,Flipkart,Telangana,Warangal,"? 19,270.00",21.4,21%,"? 60,584.88","? 22,044.88",,
ORD000721,Mixer Grinder,September,Home,3,Flipkart,Kerala,Warangal,"? 1,794.00",14.55,15%,"? 4,598.92","? 1,907.92",,
ORD000722,Mixer Grinder,February,Home,4,Meesho,Karnataka,Hyderabad,"? 5,722.00",23.19,23%,"? 17,580.27","? 6,136.27",,
ORD000723,Laptop Bag,June,Computer,3,Amazon,Karnataka,Bangalore,"? 6,182.00",5.7,6%,"? 17,488.88","? 8,215.88",,
ORD000724,Mobile Charger,January,Computer,4,Flipkart,Telangana,Salem,? 689.00,19.67,20%,"? 2,213.89",? 835.89,,
ORD000725,Power Bank,March,Home,5,Meesho,Kerala,Warangal,"? 2,078.00",8.65,9%,"? 9,491.27","? 4,296.27",,
ORD000726,Tablet Stand,May,Computer,4,Amazon,Karnataka,Bangalore,"? 14,909.00",17.26,17%,"? 49,342.83","? 19,524.83",,
ORD000727,Laptop Bag,October,Fashion,5,Meesho,Maharashtra,Madurai,"? 8,517.00",12.74,13%,"? 37,159.67","? 15,867.17",,
ORD000728,Wireless Mouse,December,Fashion,4,Meesho,Tamil Nadu,Salem,"? 19,520.00",15.8,16%,"? 65,743.36","? 26,703.36",,
ORD000729,Sofa Cover,May,Computer,2,Amazon,Kerala,Kochi,"? 5,020.00",9.11,9%,"? 9,125.36","? 4,105.36",,
ORD000730,Gaming Keyboard,June,Computer,2,Meesho,Tamil Nadu,Chennai,"? 11,668.00",26.38,26%,"? 17,179.96","? 5,511.96",,
ORD000731,Gaming Keyboard,April,Electronics,5,Flipkart,Tamil Nadu,Kochi,"? 16,375.00",8.64,9%,"? 74,801.00","? 33,863.50",,
ORD000732,Water Bottle,May,Electronics,1,Amazon,Kerala,Hyderabad,"? 12,739.00",7.63,8%,"? 11,767.01","? 5,397.51",,
ORD000733,Office Chair,April,Electronics,5,Amazon,Tamil Nadu,Hyderabad,"? 9,489.00",17.28,17%,"? 39,246.50","? 15,524.00",,
ORD000734,USB Cable,April,Home,5,Flipkart,Tamil Nadu,Hyderabad,? 315.00,17.74,18%,"? 1,295.60",? 508.10,,
ORD000735,Sofa Cover,December,Fashion,5,Flipkart,Maharashtra,Madurai,"? 13,760.00",26.28,26%,"? 50,719.36","? 16,319.36",,
ORD000736,T-shirt,October,Home,4,Meesho,Tamil Nadu,Kochi,"? 8,250.00",14.18,14%,"? 28,320.60","? 11,820.60",,
ORD000737,LED Bulb,July,Computer,1,Amazon,Tamil Nadu,Salem,"? 19,277.00",25.75,26%,"? 14,313.17","? 4,674.67",,
ORD000738,Power Bank,July,Home,2,Flipkart,Kerala,Warangal,"? 7,345.00",5.54,6%,"? 13,876.17","? 6,531.17",,
ORD000739,T-shirt,February,Fashion,2,Meesho,Maharashtra,Salem,"? 9,952.00",10.7,11%,"? 17,774.27","? 7,822.27",,
ORD000740,Laptop Bag,April,Electronics,4,Flipkart,Telangana,Hyderabad,"? 5,264.00",24.26,24%,"? 15,947.81","? 5,419.81",,
ORD000741,Desk Lamp,January,Computer,5,Flipkart,Kerala,Hyderabad,"? 15,936.00",16.45,16%,"? 66,572.64","? 26,732.64",,
ORD000742,Backpack,July,Fashion,4,Meesho,Karnataka,Pune,"? 3,462.00",9.8,10%,"? 12,490.90","? 5,566.90",,
ORD000743,Sofa Cover,May,Home,5,Meesho,Maharashtra,Hyderabad,"? 9,845.00",26.93,27%,"? 35,968.71","? 11,356.21",,
ORD000744,Sofa Cover,May,Computer,4,Meesho,Tamil Nadu,Kochi,"? 6,900.00",22.03,22%,"? 21,519.72","? 7,719.72",,
ORD000745,Desk Lamp,October,Fashion,2,Meesho,Kerala,Pune,"? 17,735.00",19.78,20%,"? 28,454.03","? 10,719.03",,
ORD000746,Wireless Mouse,October,Computer,3,Amazon,Telangana,Chennai,"? 2,972.00",17.75,18%,"? 7,333.41","? 2,875.41",,
ORD000747,Laptop Bag,June,Computer,2,Meesho,Maharashtra,Bangalore,"? 6,961.00",28.89,29%,"? 9,899.93","? 2,938.93",,
ORD000748,Office Chair,June,Home,2,Flipkart,Karnataka,Chennai,"? 16,078.00",17.72,18%,"? 26,457.96","? 10,379.96",,
ORD000749,Tablet Stand,March,Fashion,5,Amazon,Tamil Nadu,Hyderabad,"? 8,470.00",22.24,22%,"? 32,931.36","? 11,756.36",,
ORD000750,Sofa Cover,October,Home,1,Meesho,Tamil Nadu,Bangalore,"? 17,044.00",9.69,10%,"? 15,392.44","? 6,870.44",,
ORD000751,Desk Lamp,April,Electronics,1,Meesho,Kerala,Kochi,"? 18,759.00",22.06,22%,"? 14,620.76","? 5,241.26",,
ORD000752,Running Shoes,October,Fashion,4,Amazon,Tamil Nadu,Salem,"? 15,485.00",5.3,5%,"? 58,657.18","? 27,687.18",,
ORD000753,T-shirt,November,Computer,4,Meesho,Tamil Nadu,Bangalore,"? 3,505.00",14.18,14%,"? 12,031.96","? 5,021.96",,
ORD000754,Laptop Bag,January,Home,5,Meesho,Telangana,Warangal,"? 12,048.00",28.42,28%,"? 43,119.79","? 12,999.79",,
ORD000755,Gaming Keyboard,November,Computer,1,Flipkart,Kerala,Hyderabad,"? 1,928.00",8.86,9%,"? 1,757.18",? 793.18,,
ORD000756,Power Bank,August,Home,1,Amazon,Kerala,Madurai,"? 15,713.00",10.81,11%,"? 14,014.42","? 6,157.92",,
ORD000757,Tablet Stand,July,Computer,2,Flipkart,Telangana,Pune,"? 12,121.00",6.97,7%,"? 22,552.33","? 10,431.33",,
ORD000758,Laptop Bag,March,Home,2,Meesho,Telangana,Kochi,"? 9,089.00",8.29,8%,"? 16,671.04","? 7,582.04",,
ORD000759,Jeans,August,Fashion,5,Meesho,Telangana,Kochi,"? 11,820.00",6.98,7%,"? 54,974.82","? 25,424.82",,
ORD000760,USB Cable,November,Fashion,5,Flipkart,Karnataka,Hyderabad,"? 9,833.00",6.27,6%,"? 46,082.35","? 21,499.85",,
ORD000761,Jeans,February,Home,2,Flipkart,Tamil Nadu,Madurai,"? 8,255.00",24.07,24%,"? 12,536.04","? 4,281.04",,
ORD000762,Backpack,December,Fashion,1,Amazon,Kerala,Madurai,"? 4,161.00",24.86,25%,"? 3,126.58","? 1,046.08",,
ORD000763,Gaming Keyboard,July,Home,5,Amazon,Telangana,Salem,"? 12,075.00",9.05,9%,"? 54,911.06","? 24,723.56",,
ORD000764,USB Cable,March,Electronics,5,Meesho,Kerala,Chennai,"? 16,209.00",24.05,24%,"? 61,553.68","? 21,031.18",,
ORD000765,Gaming Keyboard,October,Fashion,4,Meesho,Tamil Nadu,Warangal,"? 12,283.00",8.91,9%,"? 44,754.34","? 20,188.34",,
ORD000766,Laptop Bag,December,Home,4,Meesho,Telangana,Chennai,"? 2,242.00",10.06,10%,"? 8,065.82","? 3,581.82",,
ORD000767,Running Shoes,June,Home,5,Amazon,Maharashtra,Pune,"? 2,750.00",5.85,6%,"? 12,945.63","? 6,070.63",,
ORD000768,Backpack,March,Computer,5,Meesho,Maharashtra,Madurai,"? 15,536.00",8.65,9%,"? 70,960.68","? 32,120.68",,
